id,title,category,start_date,end_date,start_at,end_at,date_label,home_base,location,audience,description,detail_note,image_src,image_filename,image_mime_type,upcoming,repeat_enabled,repeat_frequency,repeat_interval,repeat_until,repeat_monthly_pattern,repeat_monthly_ordinal,repeat_monthly_weekday,extra
camping-113,Camping,Camping,2024-08-24,2024-08-25,2024-08-24 00:00:00+00,2024-08-25 23:59:59.999+00,"Aug 24, 2024 - Aug 25, 2024",Jug Bay/Patuxent River,Jug Bay/Patuxent River,Troop,Troop Camping event scheduled for Jug Bay/Patuxent River.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
serv-proj-110,Serv Proj,Serv Proj,2024-08-28,2024-08-28,2024-08-28 00:00:00+00,2024-08-28 23:59:59.999+00,"Aug 28, 2024",SMS,SMS,Unit,Unit Serv Proj event scheduled for SMS.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
conservation-109,Conservation,Conservation,2024-08-31T08:30:00,2024-08-31T12:30:00,2024-08-31 08:30:00+00,2024-08-31 12:30:00+00,"Aug 31, 2024, 8:30 AM-12:30 PM",Walkersville Watershed,Walkersville Watershed,Troop,Troop Conservation event scheduled for Walkersville Watershed.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
pioneering-campout-weekend-108,Pioneering Campout Weekend,Camping,2024-09-13,2024-09-15,2024-09-13 00:00:00+00,2024-09-15 23:59:59.999+00,"Sep 13, 2024 - Sep 15, 2024",Walkersville Watershed,Walkersville Watershed,Unit,Unit Camping event scheduled for Walkersville Watershed.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
troop-elections-max-m-eagle-court-of-ho-107,Troop Elections/Max M Eagle Court of Ho,Troop Mtg,2024-09-23T19:00:00,2024-09-23T20:00:00,2024-09-23 19:00:00+00,2024-09-23 20:00:00+00,"Sep 23, 2024, 7:00 PM-8:00 PM",Saint Joseph Catholic Church - Eldersburg,Saint Joseph Catholic Church - Eldersburg,Unit,Unit Troop Mtg event scheduled for St Joseph.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
webelos-woods-105,Webelos Woods,Day Trip,2024-09-28,2024-09-28,2024-09-28 00:00:00+00,2024-09-28 23:59:59.999+00,"Sep 28, 2024",Sykesville Fire Hall,Sykesville Fire Hall,Unit,Unit Day Trip event scheduled for Sykesville Fire Hall.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
serv-proj-106,Serv Proj,Serv Proj,2024-09-28,2024-09-28,2024-09-28 00:00:00+00,2024-09-28 23:59:59.999+00,"Sep 28, 2024",Saint Joseph Catholic Church - Eldersburg,Saint Joseph Catholic Church - Eldersburg,Unit,Unit Serv Proj event scheduled for St Joseph.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
plc-104,PLC,PLC Mtg,2024-10-07T18:00:00,2024-10-07T19:00:00,2024-10-07 18:00:00+00,2024-10-07 19:00:00+00,"Oct 7, 2024, 6:00 PM-7:00 PM",Saint Josephâ€™s Church,Saint Josephâ€™s Church,Troop,Troop PLC Mtg event scheduled for Saint Josephâ€™s Church.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
camping-102,Camping,Camping,2024-10-11T17:30:00,2024-10-13T12:00:00,2024-10-11 17:30:00+00,2024-10-13 12:00:00+00,"Oct 11, 2024 - Oct 13, 2024",Laurel Caverns,Laurel Caverns,Unit,Unit Camping event scheduled for Laurel Caverns.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
michaels-eagle-project-day-1-101,Michaels Eagle Project Day 1,Serv Proj,2024-10-19T08:00:00,2024-10-19T14:00:00,2024-10-19 08:00:00+00,2024-10-19 14:00:00+00,"Oct 19, 2024, 8:00 AM-2:00 PM",6556 Kali Drive,6556 Kali Drive,Troop,Troop Serv Proj event scheduled for 6556 Kali Drive.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
poinsettia-sale-100,Poinsettia Sale,Day Trip,2024-10-27,2024-10-27,2024-10-27 00:00:00+00,2024-10-27 23:59:59.999+00,"Oct 27, 2024",Saint Joseph Catholic Church - Eldersburg,Saint Joseph Catholic Church - Eldersburg,Unit,Unit Day Trip event scheduled for St Joseph.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
donut-sunday-99,Donut Sunday,Serv Proj,2024-10-27T08:45:00,2024-10-27T10:15:00,2024-10-27 08:45:00+00,2024-10-27 10:15:00+00,"Oct 27, 2024, 8:45 AM-10:15 AM",St Joseph's,St Joseph's,Unit,Unit Serv Proj event scheduled for St Joseph's.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
michaels-eagle-project-day-2-98,Michaels Eagle Project Day 2,Serv Proj,2024-10-27T11:30:00,2024-10-27T11:30:00,2024-10-27 11:30:00+00,2024-10-27 11:30:00+00,"Oct 27, 2024, 11:30 AM-11:30 AM",6556 Kali Drive,6556 Kali Drive,Troop,Troop Serv Proj event scheduled for 6556 Kali Drive.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
gettysburg-95,Gettysburg,Hiking,2024-11-01,2024-11-03,2024-11-01 00:00:00+00,2024-11-03 23:59:59.999+00,"Nov 1, 2024 - Nov 3, 2024",Camp Conewago,Camp Conewago,Unit,Unit Hiking event scheduled for Camp Conewago.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
gettysburg-96,Gettysburg,Camping,2024-11-01,2024-11-03,2024-11-01 00:00:00+00,2024-11-03 23:59:59.999+00,"Nov 1, 2024 - Nov 3, 2024",Camp Conewago,Camp Conewago,Unit,Unit Camping event scheduled for Camp Conewago.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
poinsettia-sale-94,Poinsettia Sale,Day Trip,2024-11-10T08:00:00,2024-11-10T09:30:00,2024-11-10 08:00:00+00,2024-11-10 09:30:00+00,"Nov 10, 2024, 8:00 AM-9:30 AM",Saint Joseph Catholic Church - Eldersburg,Saint Joseph Catholic Church - Eldersburg,Unit,Unit Day Trip event scheduled for St Joseph.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
orienteering-training-hashawha-93,Orienteering Training Hashawha,Hiking,2024-11-10T13:00:00,2024-11-10T13:00:00,2024-11-10 13:00:00+00,2024-11-10 13:00:00+00,"Nov 10, 2024, 1:00 PM-1:00 PM",Hashawha Bear Branch Nature Center,Hashawha Bear Branch Nature Center,Unit,Unit Hiking event scheduled for Hashawha Bear Branch Nature Center.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E","","",f,f,weekly,1,"",date,third,monday,{}
