id,title,category,start_date,end_date,start_at,end_at,date_label,home_base,location,audience,description,detail_note,image_src,image_filename,image_mime_type,registration_required,upcoming,repeat_enabled,repeat_frequency,repeat_interval,repeat_until,repeat_monthly_pattern,repeat_monthly_ordinal,repeat_monthly_weekday,extra
serv-proj-67,Serv Proj,Serv Proj,2025-03-29,2025-03-29,2025-03-29,2025-03-29,"Mar 29, 2025",Scouting for Food,Scouting for Food,Unit,Unit Serv Proj event scheduled for Scouting for Food.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
troop-883-spring-court-of-honor-66,Troop 883 Spring Court of Honor,COH,2025-03-31T19:00:00,2025-03-31T20:15:00,2025-03-31T19:00:00,2025-03-31T20:15:00,"Mar 31, 2025, 7:00 PM-8:15 PM",Saint Josephâ€™s Church,Saint Josephâ€™s Church,Unit,Unit COH event scheduled for Saint Josephâ€™s Church.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
serv-proj-63,Serv Proj,Serv Proj,2025-04-05,2025-04-05,2025-04-05,2025-04-05,"Apr 5, 2025",Scouting for Food,Scouting for Food,Unit,Unit Serv Proj event scheduled for Scouting for Food.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
summit-prep-meeting-62,Summit Prep Meeting,High Adv,2025-04-07T18:00:00,2025-04-07T19:00:00,2025-04-07T18:00:00,2025-04-07T19:00:00,"Apr 7, 2025, 6:00 PM-7:00 PM",St. Josephs Catholic Church,St. Josephs Catholic Church,Unit,Unit High Adv event scheduled for St. Josephs Catholic Church.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
rifle-range-61,Rifle Range,Day Trip,2025-04-12,2025-04-12,2025-04-12,2025-04-12,"Apr 12, 2025",Broadcreek,Broadcreek,Unit,Unit Day Trip event scheduled for Broadcreek.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
night-hike-walkersville-may-10-59,Night Hike Walkersville May 10,Hiking,2025-05-09,2025-05-11,2025-05-09,2025-05-11,"May 9, 2025 - May 11, 2025",Walkersville Watershed,Walkersville Watershed,Troop,Troop Hiking event scheduled for Walkersville Watershed.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
walkersville-camping-9-11-58,Walkersville Camping 9-11,Camping,2025-05-09,2025-05-11,2025-05-09,2025-05-11,"May 9, 2025 - May 11, 2025",Walkersville Watershed,Walkersville Watershed,Troop,Troop Camping event scheduled for Walkersville Watershed.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
day-trip-57,Day Trip,Day Trip,2025-05-10,2025-05-10,2025-05-10,2025-05-10,"May 10, 2025",Tree Trekkers,Tree Trekkers,Unit,Unit Day Trip event scheduled for Tree Trekkers.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
backpacking-on-appalachian-trail-56,Backpacking on Appalachian Trail,Hiking,2025-05-24,2025-05-25,2025-05-24,2025-05-25,"May 24, 2025 - May 25, 2025","Michaux State Park, PA","Michaux State Park, PA",Troop,"Troop Hiking event scheduled for Michaux State Park, PA.",Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
toms-run-appalachian-trail-55,Toms Run Appalachian Trail,Camping,2025-05-24,2025-05-25,2025-05-24,2025-05-25,"May 24, 2025 - May 25, 2025","Michaux State Park, PA","Michaux State Park, PA",Troop,"Troop Camping event scheduled for Michaux State Park, PA.",Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
patrol-field-day-54,Patrol Field Day,Troop Mtg,2025-06-07T08:00:00,2025-06-07T12:00:00,2025-06-07T08:00:00,2025-06-07T12:00:00,"Jun 7, 2025, 8:00 AM-12:00 PM",Saint Joseph Church,Saint Joseph Church,Unit,Unit Troop Mtg event scheduled for Saint Joseph Church.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
aquatics-53,Aquatics,Aquatics,2025-06-18T19:00:00,2025-06-18T20:00:00,2025-06-18T19:00:00,2025-06-18T20:00:00,"Jun 18, 2025, 7:00 PM-8:00 PM",South Caroll Swim Club,South Caroll Swim Club,Unit,Unit Aquatics event scheduled for South Caroll Swim Club.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
camping-52,Camping,Camping,2025-06-21,2025-06-21,2025-06-21,2025-06-21,"Jun 21, 2025",Guppy Gulch,Guppy Gulch,Unit,Unit Camping event scheduled for Guppy Gulch.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
donut-sunday-51,Donut Sunday,Serv Proj,2025-06-29,2025-06-29,2025-06-29,2025-06-29,"Jun 29, 2025",Saint Joseph Catholic Church - Eldersburg,Saint Joseph Catholic Church - Eldersburg,Unit,Unit Serv Proj event scheduled for St Joseph.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
serv-proj-50,Serv Proj,Serv Proj,2025-07-04,2025-07-04,2025-07-04,2025-07-04,"Jul 4, 2025",Westminster Agricultural Center,Westminster Agricultural Center,Unit,Unit Serv Proj event scheduled for Westminster Agricultural Center.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
summer-camp-49,Summer Camp,Camping,2025-07-06T08:00:00,2025-07-12T22:00:00,2025-07-06T08:00:00,2025-07-12T22:00:00,"Jul 6, 2025 - Jul 12, 2025",Camp Horseshoe,Camp Horseshoe,Unit,Unit Camping event scheduled for Camp Horseshoe.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
serv-proj-48,Serv Proj,Serv Proj,2025-07-26T09:00:00,2025-07-26T12:00:00,2025-07-26T09:00:00,2025-07-26T12:00:00,"Jul 26, 2025, 9:00 AM-12:00 PM",Holy Spirit Lutheran Church,Holy Spirit Lutheran Church,Troop,Troop Serv Proj event scheduled for Holy Spirit Lutheran Church.,Imported from the historical troop event list.,"data:image/svg+xml;utf8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%2088%2088%22%3E%3Crect%20width%3D%2288%22%20height%3D%2288%22%20rx%3D%2218%22%20fill%3D%22%230b5cab%22%2F%3E%3Ccircle%20cx%3D%2244%22%20cy%3D%2226%22%20r%3D%2218%22%20fill%3D%22%23f7c948%22%2F%3E%3Cpath%20d%3D%22M44%2015l5.4%2010.8%2011.9%201.7-8.6%208.4%202%2011.8L44%2042l-10.7%205.7%202-11.8-8.6-8.4%2011.9-1.7z%22%20fill%3D%22%230b5cab%22%2F%3E%3Ctext%20x%3D%2244%22%20y%3D%2264%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%2211%22%20font-weight%3D%22700%22%20fill%3D%22%23fff%22%3EScout.org%3C%2Ftext%3E%3Ctext%20x%3D%2244%22%20y%3D%2276%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2C%20sans-serif%22%20font-size%3D%227%22%20fill%3D%22%23dbeafe%22%3EOfficial%20fallback%3C%2Ftext%3E%3C%2Fsvg%3E",,,f,f,f,weekly,1,,date,third,monday,"{""registrations"":[]}"
